date,open,high,low,close,volume,y,x0,x1,r1,x2,r2,x3,r3,x4,r4,x5,r5,14-day RSI,MA-2,MA-3,MA-5,EMA-2,EMA-3,EMA-5,14-day MFI
11/27/2017,1.87083,1.94727,1.78963,1.94298,22826600,1,1.94298,1.91711,0.090329152,1.75153,-0.13114134,1.99697,-0.03602868,2.07023,-0.006706184,2.08416,-0.066401744,29.28007687,1.83432,1.888536667,1.964,1.882822,1.935083333,2.0042444,41.3620855
11/28/2017,1.95885,1.95885,1.86804,1.91711,36377700,1,1.91711,1.75153,-0.13114134,1.99697,-0.03602868,2.07023,-0.006706184,2.08416,-0.066401744,2.22725,-0.112189541,21.16684174,1.87425,1.939576667,2.026028,1.977186,1.990668667,2.0895524,35.05727578
11/29/2017,1.92434,2.05159,1.68317,1.75153,43765500,0,1.75153,1.99697,-0.03602868,2.07023,-0.006706184,2.08416,-0.066401744,2.22725,-0.112189541,2.49168,-0.040744935,19.67275594,2.0336,2.050453333,2.174058,2.06115,2.101164667,2.2343732,35.12540108
11/30/2017,1.76144,2.05291,1.76144,1.99697,31559500,0,1.99697,2.07023,-0.006706184,2.08416,-0.066401744,2.22725,-0.112189541,2.49168,-0.040744935,2.5953,0.002936531,14.06248834,2.077195,2.127213333,2.293724,2.13861,2.228203333,2.3318188,33.24313688
12/1/2017,1.99695,2.13701,1.92297,2.07023,28867200,0,2.07023,2.08416,-0.066401744,2.22725,-0.112189541,2.49168,-0.040744935,2.5953,0.002936531,2.58769,-0.071667356,11.30166671,2.155705,2.267696667,2.397216,2.304404,2.367293333,2.4459312,29.51261151
12/2/2017,2.07706,2.11566,1.99689,2.08416,24332700,0,2.08416,2.22725,-0.112189541,2.49168,-0.040744935,2.5953,0.002936531,2.58769,-0.071667356,2.77995,-0.018080491,8.79762041,2.359465,2.438076667,2.536374,2.480242,2.492028667,2.5710964,25.72055315
12/3/2017,2.08541,2.38115,2.05419,2.22725,35163500,0,2.22725,2.49168,-0.040744935,2.5953,0.002936531,2.58769,-0.071667356,2.77995,-0.018080491,2.83067,0.080998474,12.44563689,2.54349,2.558223333,2.657058,2.571532,2.621786667,2.6429824,48.07616309
12/4/2017,2.25809,2.57703,2.25809,2.49168,41226200,0,2.49168,2.5953,0.002936531,2.58769,-0.071667356,2.77995,-0.018080491,2.83067,0.080998474,2.61043,0.04989845,12.23138699,2.591495,2.654313333,2.680808,2.666116,2.705276,2.6457976,42.06906088
12/5/2017,2.50181,2.73179,2.50181,2.5953,49190000,1,2.5953,2.58769,-0.071667356,2.77995,-0.018080491,2.83067,0.080998474,2.61043,0.04989845,2.48337,-0.086095199,23.26406247,2.68382,2.73277,2.658422,2.761786,2.709818,2.6633092,48.30825196
12/6/2017,2.58043,2.77881,2.34588,2.58769,41731500,0,2.58769,2.77995,-0.018080491,2.83067,0.080998474,2.61043,0.04989845,2.48337,-0.086095199,2.70665,0.008124094,24.20643791,2.80531,2.74035,2.682214,2.73243,2.669182,2.6865292,55.20412147
12/7/2017,2.5494,2.91443,2.48943,2.77995,28297900,0,2.77995,2.83067,0.080998474,2.61043,0.04989845,2.48337,-0.086095199,2.70665,0.008124094,2.68475,-0.034179627,36.17704634,2.72055,2.64149,2.663174,2.603654,2.646254,2.688262,57.87418689
12/8/2017,2.7661,2.86899,2.25957,2.83067,38648500,1,2.83067,2.61043,0.04989845,2.48337,-0.086095199,2.70665,0.008124094,2.68475,-0.034179627,2.7781,-0.128405973,30.5459592,2.5469,2.60015,2.65266,2.598094,2.622024667,2.7319436,53.16292477
12/9/2017,2.82602,2.86734,2.33035,2.61043,27217000,1,2.61043,2.48337,-0.086095199,2.70665,0.008124094,2.68475,-0.034179627,2.7781,-0.128405973,3.15874,-0.235158184,26.8320268,2.59501,2.624923333,2.762322,2.653234,2.675207333,2.9485764,49.23213382
12/10/2017,2.66134,2.69544,2.2117,2.48337,19258500,0,2.48337,2.70665,0.008124094,2.68475,-0.034179627,2.7781,-0.128405973,3.15874,-0.235158184,3.99615,-0.154681407,22.85930417,2.6957,2.723166667,3.064878,2.72647,2.840420667,3.3065124,46.59759778
12/11/2017,2.51302,2.82448,2.50335,2.70665,19427000,1,2.70665,2.68475,-0.034179627,2.7781,-0.128405973,3.15874,-0.235158184,3.99615,-0.154681407,4.66465,-0.210355063,16.76920128,2.731425,2.873863333,3.456478,2.911686,3.185747333,3.7936476,41.75571112
12/12/2017,2.72645,2.7783,2.61343,2.68475,24523200,0,2.68475,2.7781,-0.128405973,3.15874,-0.235158184,3.99615,-0.154681407,4.66465,-0.210355063,5.75672,0.024774911,15.20188783,2.96842,3.310996667,4.070872,3.417576,3.707497333,4.2663576,29.83385031
12/13/2017,2.68708,2.87505,2.57144,2.7781,28429500,0,2.7781,3.15874,-0.235158184,3.99615,-0.154681407,4.66465,-0.210355063,5.75672,0.024774911,5.61585,-0.030941672,21.82277069,3.577445,3.939846667,4.638422,4.096068,4.47642,4.76386,48.28308137
12/14/2017,2.77344,3.15874,2.77266,3.15874,40335300,0,3.15874,3.99615,-0.154681407,4.66465,-0.210355063,5.75672,0.024774911,5.61585,-0.030941672,5.79233,0.1124615,27.33003831,4.3304,4.80584,5.16514,4.967778,5.075822,5.1201516,56.15519872
12/15/2017,3.1567,4.41125,3.14282,3.99615,52745900,0,3.99615,4.66465,-0.210355063,5.75672,0.024774911,5.61585,-0.030941672,5.79233,0.1124615,5.17621,-0.000733859,35.4429498,5.210685,5.34574,5.401152,5.481958,5.510236667,5.3363092,61.18326248
12/16/2017,4.16847,4.72541,3.9184,4.66465,54002400,0,4.66465,5.75672,0.024774911,5.61585,-0.030941672,5.79233,0.1124615,5.17621,-0.000733859,5.18001,0.177820129,36.43651755,5.686285,5.721633333,5.504224,5.714616,5.573848,5.327432,58.6373832
12/17/2017,4.66934,6.75043,4.66934,5.75672,98159600,1,5.75672,5.61585,-0.030941672,5.79233,0.1124615,5.17621,-0.000733859,5.18001,0.177820129,4.33615,-0.109774959,36.91268012,5.70409,5.52813,5.22011,5.510586,5.42945,5.1750036,58.97483886
12/18/2017,5.7924,6.22132,5.28097,5.61585,66623700,0,5.61585,5.79233,0.1124615,5.17621,-0.000733859,5.18001,0.177820129,4.33615,-0.109774959,4.83926,-0.088239461,36.08030481,5.48427,5.38285,5.064792,5.300954,5.076431333,5.1292356,57.74379485
12/19/2017,5.647,6.54532,5.57976,5.79233,66695200,1,5.79233,5.17621,-0.000733859,5.18001,0.177820129,4.33615,-0.109774959,4.83926,-0.088239461,5.28568,-0.21599085,30.22163427,5.17811,4.897456667,4.963462,4.841706,4.863354,5.2274196,49.92025994
12/20/2017,5.78863,5.78863,4.93317,5.17621,47866900,0,5.17621,5.18001,0.177820129,4.33615,-0.109774959,4.83926,-0.088239461,5.28568,-0.21599085,6.56001,-0.319496008,32.21255093,4.75808,4.78514,5.240222,4.706166,4.892292667,5.8440852,53.8096776
12/21/2017,5.18491,5.69816,4.81415,5.18001,46905500,1,5.18001,4.33615,-0.109774959,4.83926,-0.088239461,5.28568,-0.21599085,6.56001,-0.319496008,9.02942,-0.112740118,17.3399182,4.587705,4.820363333,6.010104,4.917206,5.31655,6.5986492,45.5291397
12/22/2017,5.20546,5.21274,3.51331,4.33615,36672600,0,4.33615,4.83926,-0.088239461,5.28568,-0.21599085,6.56001,-0.319496008,9.02942,-0.112740118,10.107,0.080914348,11.93313519,5.06247,5.56165,7.164274,5.706128,6.534548,7.4164152,32.24431832
12/23/2017,4.39496,5.13451,4.30761,4.83926,32930300,0,4.83926,5.28568,-0.21599085,6.56001,-0.319496008,9.02942,-0.112740118,10.107,0.080914348,9.32141,0.05669892,25.41605624,5.922845,6.95837,8.060704,7.292908,7.909517333,8.0692064,63.63772279
12/24/2017,4.74184,5.28568,4.19865,5.28568,43676900,0,5.28568,6.56001,-0.319496008,9.02942,-0.112740118,10.107,0.080914348,9.32141,0.05669892,8.8076,0.116247333,27.76881632,7.794715,8.565476667,8.765088,8.96657,8.900756667,8.5290324,69.69405063
12/25/2017,5.30858,6.95522,5.25054,6.56001,66374400,0,6.56001,9.02942,-0.112740118,10.107,0.080914348,9.32141,0.05669892,8.8076,0.116247333,7.84101,-0.096523225,33.02892605,9.56821,9.485943333,9.021288,9.577248,9.335486667,8.9599,60.84911524
12/26/2017,6.55928,10.6221,6.49638,9.02942,167812992,0,9.02942,10.107,0.080914348,9.32141,0.05669892,8.8076,0.116247333,7.84101,-0.096523225,8.63558,0.025921397,34.5940058,9.714205,9.412003333,8.94252,9.273004,8.946738667,8.9046336,66.54479423
12/27/2017,9.25426,11.3022,8.48659,10.107,167808000,1,10.107,9.32141,0.05669892,8.8076,0.116247333,7.84101,-0.096523225,8.63558,0.025921397,8.41461,-0.049065102,27.88920618,9.064505,8.656673333,8.604042,8.523726,8.606732667,8.6701332,61.16014565
12/28/2017,10.1263,10.1964,8.14928,9.32141,109298000,1,9.32141,8.8076,0.116247333,7.84101,-0.096523225,8.63558,0.025921397,8.41461,-0.049065102,8.83777,-0.076026944,25.22757707,8.324305,8.428063333,8.507314,8.352156,8.399173333,8.683896,50.38873636
12/29/2017,9.31862,9.53485,8.53682,8.8076,70849400,1,8.8076,7.84101,-0.096523225,8.63558,0.025921397,8.41461,-0.049065102,8.83777,-0.076026944,9.53588,0.034338545,22.8954278,8.238295,8.297066667,8.65297,8.388278,8.471658,8.7102548,41.94385435
12/30/2017,8.71377,8.7611,7.18794,7.84101,72933904,0,7.84101,8.63558,0.025921397,8.41461,-0.049065102,8.83777,-0.076026944,9.53588,0.034338545,9.21399,-0.481791928,27.55144889,8.525095,8.62932,8.927566,8.628068,8.870652,9.874228,46.3613683
12/31/2017,7.76331,8.83912,7.70899,8.63558,74927904,1,8.63558,8.41461,-0.049065102,8.83777,-0.076026944,9.53588,0.034338545,9.21399,-0.481791928,14.9172,-0.422480912,30.11403325,8.62619,8.92942,10.18389,9.032382,9.039626,12.1252644,43.77429014
1/1/2018,8.62953,8.70057,7.95922,8.41461,66422800,0,8.41461,8.83777,-0.076026944,9.53588,0.034338545,9.21399,-0.481791928,14.9172,-0.422480912,22.7598,0.198785185,42.4077297,9.186825,9.19588,13.052928,9.267502,10.74543933,13.78094104,48.50683887
1/2/2018,8.4577,9.12259,8.21718,8.83777,104789000,0,8.83777,9.53588,0.034338545,9.21399,-0.481791928,14.9172,-0.422480912,22.7598,0.198785185,18.656799,0.021448475,42.90635529,9.374935,11.22235667,15.0167338,11.559652,14.41144,15.31656624,53.41572033
1/3/2018,8.77014,9.58078,8.52918,9.53588,108852000,1,9.53588,9.21399,-0.481791928,14.9172,-0.422480912,22.7598,0.198785185,18.656799,0.021448475,18.2609,0.047614025,42.24209456,12.065595,15.63033,16.7617378,16.913598,16.8651444,16.56383784,49.9197116
1/4/2018,9.44584,9.53849,8.85413,9.21399,158819008,0,9.21399,14.9172,-0.422480912,22.7598,0.198785185,18.656799,0.021448475,18.2609,0.047614025,17.4118,0.001206807,49.95762435,18.8385,18.777933,18.4012998,19.5500796,18.89743973,18.10025584,48.90305035
1/5/2018,9.14568,16.717699,9.09468,14.9172,341504992,0,14.9172,22.7598,0.198785185,18.656799,0.021448475,18.2609,0.047614025,17.4118,0.001206807,17.3908,-0.190612376,65.62879301,20.7082995,19.89249967,18.8960198,19.3190396,19.0398264,19.39403984,50.63097172
1/6/2018,14.8689,23.5082,14.8212,22.7598,637020992,1,22.7598,18.656799,0.021448475,18.2609,0.047614025,17.4118,0.001206807,17.3908,-0.190612376,21.0427,-0.058763602,62.05197366,18.4588495,18.109833,18.5525998,18.0004398,17.88162647,19.15895964,42.28574616
1/7/2018,22.7691,22.7691,18.2425,18.656799,258050000,1,18.656799,18.2609,0.047614025,17.4118,0.001206807,17.3908,-0.190612376,21.0427,-0.058763602,22.316299,0.006378838,63.31947267,17.83635,17.68783333,19.2844998,17.57322,18.54426,19.70593984,39.27446659
1/8/2018,18.6465,19.2167,15.3471,18.2609,296617984,1,18.2609,17.4118,0.001206807,17.3908,-0.190612376,21.0427,-0.058763602,22.316299,0.006378838,22.1744,0.065077426,61.40964721,17.4013,18.6151,20.0671998,18.85576,19.6823064,20.07459984,44.95719371
1/9/2018,18.174,20.320299,16.801399,17.4118,194750000,1,17.4118,17.3908,-0.190612376,21.0427,-0.058763602,22.316299,0.006378838,22.1744,0.065077426,20.7773,0.060134174,59.67712993,19.21675,20.249933,20.7402998,20.8217596,20.95373307,20.41822368,40.28269593
1/10/2018,17.707899,17.707899,15.1708,17.3908,146582000,0,17.3908,21.0427,-0.058763602,22.316299,0.006378838,22.1744,0.065077426,20.7773,0.060134174,19.564699,0.342420934,74.13832813,21.6794995,21.84446633,21.1750796,22.0048196,21.61333973,20.00447568,43.82367766
1/11/2018,17.566601,23.1525,15.2863,21.0427,389228000,0,21.0427,22.316299,0.006378838,22.1744,0.065077426,20.7773,0.060134174,19.564699,0.342420934,13.8919,-0.022161355,80.4832763,22.2453495,21.75599967,19.7449196,21.6439398,21.13429953,18.96109964,52.9570818
1/12/2018,21.4758,24.9121,19.930401,22.316299,387537984,1,22.316299,22.1744,0.065077426,20.7773,0.060134174,19.564699,0.342420934,13.8919,-0.022161355,14.2032,-0.005420676,80.10731641,21.47585,20.83879967,18.1222998,20.5716796,18.89725307,17.66967984,62.83378718
1/13/2018,22.345301,23.666901,21.3734,22.1744,181676000,1,22.1744,20.7773,0.060134174,19.564699,0.342420934,13.8919,-0.022161355,14.2032,-0.005420676,14.2804,-0.045194372,76.40101852,20.1709995,18.07796633,16.5434998,17.5380996,16.86473973,16.45638784,56.63236745
1/14/2018,22.2535,22.2535,19.138,20.7773,129239000,1,20.7773,19.564699,0.342420934,13.8919,-0.022161355,14.2032,-0.005420676,14.2804,-0.045194372,14.9406,-0.080329958,75.62399961,16.7282995,15.88659967,15.3761598,15.1509798,15.21307313,15.6739638,62.67324988
1/15/2018,20.8004,23.604799,19.3309,19.564699,244154000,1,19.564699,13.8919,-0.022161355,14.2032,-0.005420676,14.2804,-0.045194372,14.9406,-0.080329958,16.1903,0.140488258,64.49583983,14.04755,14.12516667,14.70128,14.17182,14.35816667,14.567628,57.51148951
1/16/2018,19.634001,19.634001,10.435,13.8919,399951008,0,13.8919,14.2032,-0.005420676,14.2804,-0.045194372,14.9406,-0.080329958,16.1903,0.140488258,14.0683,0.077852235,67.17202345,14.2418,14.47473333,14.73656,14.52904,14.95032,14.439712,48.69418863
1/17/2018,13.623,15.5378,9.65534,14.2032,299411008,0,14.2032,14.2804,-0.045194372,14.9406,-0.080329958,16.1903,0.140488258,14.0683,0.077852235,13.0146,-0.00604412,72.78263597,14.6105,15.1371,14.49884,15.30844,14.9092,14.265248,58.91882272
1/18/2018,14.2506,15.9596,13.5127,14.2804,204899008,0,14.2804,14.9406,-0.080329958,16.1903,0.140488258,14.0683,0.077852235,13.0146,-0.00604412,13.0935,-0.040061939,76.62041255,15.56545,15.0664,14.26146,15.09156,14.52764,14.187384,69.75672088
1/19/2018,14.3106,15.6351,13.989,14.9406,139882000,0,14.9406,16.1903,0.140488258,14.0683,0.077852235,13.0146,-0.00604412,13.0935,-0.040061939,13.6287,0.02981183,86.67570184,15.1293,14.4244,13.99908,14.07122,13.95176667,13.96342,74.5520637
1/20/2018,15.0342,16.652399,15.0342,16.1903,156744992,1,16.1903,14.0683,0.077852235,13.0146,-0.00604412,13.0935,-0.040061939,13.6287,0.02981183,13.2284,0.000771366,85.28292203,13.54145,13.39213333,13.4067,13.2569,13.41014,13.403004,71.45994893
1/21/2018,16.248899,16.248899,13.3591,14.0683,141562000,1,14.0683,13.0146,-0.00604412,13.0935,-0.040061939,13.6287,0.02981183,13.2284,0.000771366,13.2182,-0.002629274,86.47382203,13.05405,13.2456,13.23668,13.2918,13.25641333,13.230408,68.27103248
1/22/2018,14.1987,14.4503,11.9146,13.0146,138026000,0,13.0146,13.0935,-0.040061939,13.6287,0.02981183,13.2284,0.000771366,13.2182,-0.002629274,13.253,-0.021439097,73.65804082,13.3611,13.31686667,13.28436,13.36154,13.30544667,13.31766,61.8311718
1/23/2018,13.0015,13.9627,11.785,13.0935,91706200,0,13.0935,13.6287,0.02981183,13.2284,0.000771366,13.2182,-0.002629274,13.253,-0.021439097,13.5402,0.058995158,78.19568104,13.42855,13.35843333,13.3737,13.30438,13.3123,13.286428,64.08327273
1/24/2018,13.1906,14.1906,12.7892,13.6287,105736000,1,13.6287,13.2284,0.000771366,13.2182,-0.002629274,13.253,-0.021439097,13.5402,0.058995158,12.7645,0.126237531,73.36732841,13.2233,13.2332,13.20086,13.23416,13.31538667,12.889936,56.28003802
1/25/2018,13.7605,14.1374,13.065,13.2284,105648000,1,13.2284,13.2182,-0.002629274,13.253,-0.021439097,13.5402,0.058995158,12.7645,0.126237531,11.2507,0.009439382,65.79884326,13.2356,13.33713333,12.80532,13.36092,13.19236,12.556184,47.15263164
1/26/2018,13.2109,13.5905,12.2947,13.2182,113429000,0,13.2182,13.253,-0.021439097,13.5402,0.058995158,12.7645,0.126237531,11.2507,0.009439382,11.145,0.158033188,67.4122316,13.3966,13.1859,12.39068,13.17248,12.66537333,11.9651984,54.37639814
1/27/2018,13.2332,13.4414,12.8942,13.253,84009400,0,13.253,13.5402,0.058995158,12.7645,0.126237531,11.2507,0.009439382,11.145,0.158033188,9.51584,-0.014237414,70.59057992,13.15235,12.51846667,11.643248,12.31412,12.08409333,11.4005728,64.58617891
1/28/2018,13.3017,13.8125,13.2038,13.5402,93871104,1,13.5402,12.7645,0.126237531,11.2507,0.009439382,11.145,0.158033188,9.51584,-0.014237414,9.65229,-0.010039271,64.85763642,12.0076,11.72006667,10.865666,11.51118,11.062644,10.7630616,54.90041312
1/29/2018,13.5454,13.6727,12.677,12.7645,71294304,1,12.7645,11.2507,0.009439382,11.145,0.158033188,9.51584,-0.014237414,9.65229,-0.010039271,9.74968,0.14204606,60.87872864,11.19785,10.63718,10.262702,10.514476,10.33364133,10.013572,52.3324415
1/30/2018,12.7736,12.7736,11.0571,11.2507,59389600,1,11.2507,11.145,0.158033188,9.51584,-0.014237414,9.65229,-0.010039271,9.74968,0.14204606,8.45864,0.232330413,53.17756275,10.33042,10.10437667,9.70429,9.896252,9.940416,9.2820368,45.60782877
1/31/2018,11.2683,11.4132,10.5684,11.145,50435000,1,11.145,9.51584,-0.014237414,9.65229,-0.010039271,9.74968,0.14204606,8.45864,0.232330413,6.70503,-0.212053247,43.33350291,9.584065,9.63927,8.816296,9.663956,9.332664,8.7598864,37.87511499
2/1/2018,11.1783,11.3944,8.70742,9.51584,82984200,0,9.51584,9.65229,-0.010039271,9.74968,0.14204606,8.45864,0.232330413,6.70503,-0.212053247,8.28885,0.023663416,42.79308237,9.700985,9.28687,8.570898,9.213786,8.574018,8.5380116,26.43384194
2/2/2018,9.40796,10.4585,7.21813,9.65229,91468200,0,9.65229,9.74968,0.14204606,8.45864,0.232330413,6.70503,-0.212053247,8.28885,0.023663416,8.09501,-0.059990988,41.29362569,9.10416,8.30445,8.259442,8.015404,8.203941333,8.3728208,26.608675
2/3/2018,9.69666,10.2724,8.61168,9.74968,56556200,1,9.74968,8.45864,0.232330413,6.70503,-0.212053247,8.28885,0.023663416,8.09501,-0.059990988,8.5955,-0.124022361,39.64572023,7.581835,7.817506667,8.028606,7.68928,7.848765333,8.318104,29.46763511
2/4/2018,9.74564,9.74564,8.10275,8.45864,49990000,1,8.45864,6.70503,-0.212053247,8.28885,0.023663416,8.09501,-0.059990988,8.5955,-0.124022361,9.73046,0.049992423,26.8860865,7.49694,7.696296667,8.28297,7.89455,8.002168667,8.3755324,31.42455116
2/5/2018,8.42753,8.55172,6.12961,6.70503,55276900,0,6.70503,8.28885,0.023663416,8.09501,-0.059990988,8.5955,-0.124022361,9.73046,0.049992423,9.25597,0.061381514,41.06580403,8.19193,8.326453333,8.793158,8.333974,8.703362,8.758866,37.34539492
2/6/2018,6.80627,8.55554,5.59007,8.28885,97189904,1,8.28885,8.09501,-0.059990988,8.5955,-0.124022361,9.73046,0.049992423,9.25597,0.061381514,8.70491,-0.068540381,43.14022373,8.345255,8.80699,8.87637,8.949386,8.974183333,8.9164916,45.10556667
2/7/2018,8.31528,9.22497,7.35103,8.09501,77970304,0,8.09501,8.5955,-0.124022361,9.73046,0.049992423,9.25597,0.061381514,8.70491,-0.068540381,9.32247,0.036673006,48.34978044,9.16298,9.193976667,9.121862,9.313672,9.103457333,9.0791944,51.59843358
2/8/2018,8.09372,8.72122,8.09372,8.5955,82496000,0,8.5955,9.73046,0.049992423,9.25597,0.061381514,8.70491,-0.068540381,9.32247,0.036673006,8.98678,-0.146108888,50.2130255,9.493215,9.230446667,9.200118,9.130444,9.221652,9.4134088,53.19244135
2/9/2018,8.60666,9.88927,8.34315,9.73046,9284,1,9.73046,9.25597,0.061381514,8.70491,-0.068540381,9.32247,0.036673006,8.98678,-0.146108888,10.4006,-0.049748441,50.62829267,8.98044,9.09445,9.334146,9.062146,9.05497,9.5865316,55.76169276
2/10/2018,9.73273,10.3632,8.84852,9.25597,80123200,1,9.25597,8.70491,-0.068540381,9.32247,0.036673006,8.98678,-0.146108888,10.4006,-0.049748441,10.9311,-0.024444688,46.32505632,9.01369,9.00472,9.669172,9.064682,9.396942,9.87579,49.1132191
2/11/2018,9.20087,9.34548,8.14445,8.70491,68554600,0,8.70491,9.32247,0.036673006,8.98678,-0.146108888,10.4006,-0.049748441,10.9311,-0.024444688,11.2016,-0.042617268,46.65552322,9.154625,9.56995,10.16851,9.619446,9.949422,10.3779948,50.20853322
2/12/2018,8.71145,9.40375,8.71145,9.32247,50792600,1,9.32247,8.98678,-0.146108888,10.4006,-0.049748441,10.9311,-0.024444688,11.2016,-0.042617268,11.6893,0.088205878,40.79758785,9.69369,10.10616,10.641876,10.330036,10.47290267,10.585356,44.55334534
2/13/2018,9.31767,9.34794,8.77337,8.98678,41593400,0,8.98678,10.4006,-0.049748441,10.9311,-0.024444688,11.2016,-0.042617268,11.6893,0.088205878,10.7024,-0.034285504,49.76198133,10.66585,10.84443333,10.985,10.9332,11.09932,10.976136,41.46947564
2/14/2018,9.01591,10.6498,8.99024,10.4006,68781600,0,10.4006,10.9311,-0.024444688,11.2016,-0.042617268,11.6893,0.088205878,10.7024,-0.034285504,11.0757,0.11176331,52.83216435,11.06635,11.274,11.12002,11.34258,11.14443333,10.9179816,49.09878541
