date,open,high,low,close,volume,y,x0,x1,r1,x2,r2,x3,r3,x4,r4,x5,r5,14-day RSI,MA-2,MA-3,MA-5,EMA-2,EMA-3,EMA-5,14-day MFI
8/20/2020,2.787857,3.077784,2.692896,2.90008,48819867,1,2.90008,2.875028,-0.444606961,4.48469,0.122642595,3.967066,-0.148597624,4.602614,-0.182367942,5.523393,-0.096294548,34.00951229,3.679859,3.775594667,4.2905582,3.955708,4.056170933,4.52052224,43.48004973
8/21/2020,2.896923,3.090093,2.730919,2.875028,49313137,0,2.875028,4.48469,0.122642595,3.967066,-0.148597624,4.602614,-0.182367942,5.523393,-0.096294548,6.081716,0.077472876,52.78101594,4.225878,4.351456667,4.9318958,4.32481,4.6550908,5.02543816,48.27018354
8/22/2020,2.87857,4.510613,2.816762,4.48469,485801096,1,4.48469,3.967066,-0.148597624,4.602614,-0.182367942,5.523393,-0.096294548,6.081716,0.077472876,5.628337,-0.090255456,43.76451933,4.28484,4.697691,5.1606252,4.843816,5.115472667,5.2727756,46.87153008
8/23/2020,4.487058,4.487058,3.716271,3.967066,320749483,0,3.967066,4.602614,-0.182367942,5.523393,-0.096294548,6.081716,0.077472876,5.628337,-0.090255456,6.159955,0.000131828,50.06362135,5.0630035,5.402574333,5.599203,5.5625664,5.5161084,5.64892984,51.7087426
8/24/2020,3.987413,4.783158,3.81267,4.602614,407690171,0,4.602614,5.523393,-0.096294548,6.081716,0.077472876,5.628337,-0.090255456,6.159955,0.000131828,6.159143,0.048103283,61.06636279,5.8025545,5.744482,5.9105088,5.7886998,5.870014067,5.88852372,55.73222692
8/25/2020,4.584953,5.760775,4.501223,5.523393,898847538,0,5.523393,6.081716,0.077472876,5.628337,-0.090255456,6.159955,0.000131828,6.159143,0.048103283,5.869881,-0.070718447,62.43495498,5.8550265,5.956669333,5.9798064,5.93166,6.002325867,6.03511696,58.15784711
8/26/2020,5.541406,6.554688,5.136205,6.081716,1054351759,1,6.081716,5.628337,-0.090255456,6.159955,0.000131828,6.159143,0.048103283,5.869881,-0.070718447,6.30002,0.001787782,60.07693393,5.894146,5.982478333,6.0234672,6.0533066,5.9760618,6.05010996,50.57088403
8/27/2020,6.075772,6.78918,5.313926,5.628337,1289248953,0,5.628337,6.159955,0.000131828,6.159143,0.048103283,5.869881,-0.070718447,6.30002,0.001787782,6.288767,0.024027421,66.02129588,6.159549,6.062993,6.1555532,6.0436006,6.119736067,6.15315516,61.53203082
8/28/2020,5.639486,6.333746,5.540963,6.159955,727162235,1,6.159955,6.159143,0.048103283,5.869881,-0.070718447,6.30002,0.001787782,6.288767,0.024027421,6.139465,0.065908601,59.79623641,6.014512,6.109681333,6.1514552,6.099789,6.154140067,6.08718876,63.46717958
8/29/2020,6.175925,6.562906,6.042309,6.159143,527290028,1,6.159143,5.869881,-0.070718447,6.30002,0.001787782,6.288767,0.024027421,6.139465,0.065908601,5.747868,0.110601905,55.61984891,6.0849505,6.152889333,6.0692002,6.209491,6.168176733,5.91352148,55.90050461
8/30/2020,6.15344,6.219506,5.749978,5.869881,485335136,0,5.869881,6.30002,0.001787782,6.288767,0.024027421,6.139465,0.065908601,5.747868,0.110601905,5.146038,0.221812685,60.10077083,6.2943935,6.242750667,5.9244316,6.2312968,6.106964,5.65111616,52.75564767
8/31/2020,5.905918,6.459377,5.772966,6.30002,512604781,1,6.30002,6.288767,0.024027421,6.139465,0.065908601,5.747868,0.110601905,5.146038,0.221812685,4.122313,-0.152090665,62.04904975,6.214116,6.0587,5.4888902,6.0126866,5.799985667,5.41057772,60.8070294
9/1/2020,6.29881,6.838898,6.172324,6.288767,601527409,1,6.288767,6.139465,0.065908601,5.747868,0.110601905,5.146038,0.221812685,4.122313,-0.152090665,4.799468,0.04360836,60.99395611,5.9436665,5.677790333,5.1910304,5.5854554,5.232218067,5.13354996,61.40450132
9/2/2020,6.282686,6.432652,5.657442,6.139465,584155028,1,6.139465,5.747868,0.110601905,5.146038,0.221812685,4.122313,-0.152090665,4.799468,0.04360836,4.594669,0.072270757,54.39584818,5.446953,5.005406333,4.8820712,4.856914,4.900992,4.81946352,54.22766853
9/3/2020,6.131179,6.318079,5.68259,5.747868,763663457,1,5.747868,5.146038,0.221812685,4.122313,-0.152090665,4.799468,0.04360836,4.594669,0.072270757,4.274324,-0.096836656,48.80425091,4.6341755,4.689273,4.5873624,4.59792,4.633594267,4.62916168,53.86290817
9/4/2020,5.72661,5.981395,4.62672,5.146038,845787793,1,5.146038,4.122313,-0.152090665,4.799468,0.04360836,4.594669,0.072270757,4.274324,-0.096836656,4.708939,0.027417827,38.41680008,4.4608905,4.505483333,4.4999426,4.5821174,4.469385533,4.49790004,53.12547332
9/5/2020,5.136033,5.311784,3.653468,4.122313,805800385,0,4.122313,4.799468,0.04360836,4.594669,0.072270757,4.274324,-0.096836656,4.708939,0.027417827,4.581584,-0.013868642,52.08744117,4.6970685,4.556153667,4.5917968,4.5074908,4.580675467,4.60870688,59.44359677
9/6/2020,4.137032,4.90165,3.759745,4.799468,924160482,1,4.799468,4.594669,0.072270757,4.274324,-0.096836656,4.708939,0.027417827,4.581584,-0.013868642,4.645567,-0.100563023,57.32060512,4.4344965,4.525977333,4.5610166,4.512239,4.536226333,4.65452596,59.12839689
9/7/2020,4.796048,4.820003,4.032633,4.594669,675375183,1,4.594669,4.274324,-0.096836656,4.708939,0.027417827,4.581584,-0.013868642,4.645567,-0.100563023,5.137037,-0.030843688,51.57259882,4.4916315,4.521615667,4.6694902,4.571074,4.571155467,4.75423728,60.38125396
9/8/2020,4.588958,4.61644,4.119595,4.274324,519440288,0,4.274324,4.708939,0.027417827,4.581584,-0.013868642,4.645567,-0.100563023,5.137037,-0.030843688,5.297951,-0.009535081,61.74843868,4.6452615,4.645363333,4.8742156,4.6326482,4.772237933,4.94352348,59.81138191
9/9/2020,4.282868,4.796723,4.158873,4.708939,534097094,1,4.708939,4.581584,-0.013868642,4.645567,-0.100563023,5.137037,-0.030843688,5.297951,-0.009535081,5.348709,0.048456999,53.21262305,4.6135755,4.788062667,5.0021696,4.8293584,4.937798133,5.000312,59.97291725
9/10/2020,4.709849,4.870141,4.471295,4.581584,633577674,0,4.581584,4.645567,-0.100563023,5.137037,-0.030843688,5.297951,-0.009535081,5.348709,0.048456999,5.095706,0.003023579,53.64434486,4.891302,5.026851667,5.104994,5.1031086,5.138099267,5.0826694,55.60553587
9/11/2020,4.579848,4.74811,4.31713,4.645567,633472140,0,4.645567,5.137037,-0.030843688,5.297951,-0.009535081,5.348709,0.048456999,5.095706,0.003023579,5.080322,-0.049158071,64.8184504,5.217494,5.261232333,5.191945,5.2860714,5.225371667,5.21284564,60.34424307
9/12/2020,4.650602,5.280156,4.516019,5.137037,753745737,0,5.137037,5.297951,-0.009535081,5.348709,0.048456999,5.095706,0.003023579,5.080322,-0.049158071,5.336301,0.017111823,69.44267495,5.32333,5.247455333,5.2317978,5.2373562,5.199520067,5.23667852,66.1029233
9/13/2020,5.145041,5.478801,4.806826,5.297951,1099475714,0,5.297951,5.348709,0.048456999,5.095706,0.003023579,5.080322,-0.049158071,5.336301,0.017111823,5.245764,0.063013171,68.4503426,5.2222075,5.174912333,5.2213604,5.140153,5.206362867,5.17910244,72.52757967
9/14/2020,5.29642,5.602782,5.126425,5.348709,1008259712,1,5.348709,5.095706,0.003023579,5.080322,-0.049158071,5.336301,0.017111823,5.245764,0.063013171,4.925411,0.052724378,62.26637883,5.088014,5.170776333,5.1367008,5.1857904,5.195777733,5.06078072,64.81737534
9/15/2020,5.366626,5.451917,5.095706,5.095706,897864384,1,5.095706,5.080322,-0.049158071,5.336301,0.017111823,5.245764,0.063013171,4.925411,0.052724378,4.672449,0.132015046,64.25918285,5.2083115,5.220795667,5.0520494,5.2488904,5.151391333,4.89998792,62.67807043
9/16/2020,5.068963,5.281323,4.986211,5.080322,792360521,0,5.080322,5.336301,0.017111823,5.245764,0.063013171,4.925411,0.052724378,4.672449,0.132015046,4.094597,-0.019317428,71.46696129,5.2910325,5.169158667,4.8549044,5.1357302,5.025559933,4.76528964,66.74010906
