date,open,high,low,close,volume,y,x0,x1,r1,x2,r2,x3,r3,x4,r4,x5,r5,14-day RSI,MA-2,MA-3,MA-5,EMA-2,EMA-3,EMA-5,14-day MFI
8-Dec,3421.9104,3506.043457,3350.650635,3476.114746,5305024497,0,3476.114746,3614.234375,0.031358502,3502.656006,0.022540328,3424.588135,-0.018046273,3486.950195,0.050968961,3313.677246,0.021718554,39.13525113,3558.445191,3513.826172,3468.421191,3493.744531,3499.965365,3438.103906,52.80854437
9-Dec,3473.227539,3685.305664,3469.094238,3614.234375,4947372847,1,3614.234375,3502.656006,0.022540328,3424.588135,-0.018046273,3486.950195,0.050968961,3313.677246,0.021718554,3242.484863,0.001766608,33.43711712,3463.622071,3471.398112,3394.071289,3465.146533,3427.255355,3373.245146,45.1091779
10-Dec,3612.046387,3647.33252,3470.144531,3502.656006,5020968740,1,3502.656006,3424.588135,-0.018046273,3486.950195,0.050968961,3313.677246,0.021718554,3242.484863,0.001766608,3236.761719,-0.004954827,39.83980628,3455.769165,3408.405192,3340.892432,3405.168603,3363.080908,3330.151728,47.38336039
11-Dec,3497.554688,3513.185059,3392.25,3424.588135,4696765188,0,3424.588135,3486.950195,0.050968961,3313.677246,0.021718554,3242.484863,0.001766608,3236.761719,-0.004954827,3252.839111,-0.086253877,40.27010234,3400.313721,3347.704101,3306.542627,3319.854883,3308.836393,3352.050469,54.17644944
12-Dec,3421.458252,3534.228516,3413.481445,3486.950195,4139364829,1,3486.950195,3313.677246,0.021718554,3242.484863,0.001766608,3236.761719,-0.004954827,3252.839111,-0.086253877,3545.864746,-0.041485075,41.17242381,3278.081055,3264.307943,3318.325537,3254.434082,3257.958301,3378.576973,55.08848358
13-Dec,3487.879395,3489.739502,3298.13208,3313.677246,4343372456,1,3313.677246,3242.484863,0.001766608,3236.761719,-0.004954827,3252.839111,-0.086253877,3545.864746,-0.041485075,3696.059082,-0.0134083,34.0055926,3239.623291,3244.028564,3394.801904,3244.337305,3324.621126,3444.893027,49.55275849
14-Dec,3311.751953,3329.555908,3206.542236,3242.484863,4372763663,1,3242.484863,3236.761719,-0.004954827,3252.839111,-0.086253877,3545.864746,-0.041485075,3696.059082,-0.0134083,3745.950684,-0.098676791,36.90206968,3244.800415,3345.155192,3495.495068,3366.833887,3445.955794,3587.377148,43.88899181
15-Dec,3243.997559,3275.37793,3191.303467,3236.761719,3551763561,0,3236.761719,3252.839111,-0.086253877,3545.864746,-0.041485075,3696.059082,-0.0134083,3745.950684,-0.098676791,4134.441406,0.0592623,36.42039213,3399.351929,3498.254313,3675.031006,3547.337353,3580.667692,3693.585361,48.78881631
16-Dec,3236.274658,3305.753174,3233.819824,3252.839111,3744248994,0,3252.839111,3545.864746,-0.041485075,3696.059082,-0.0134083,3745.950684,-0.098676791,4134.441406,0.0592623,3896.543701,-0.029743815,45.2858363,3620.961914,3662.624837,3803.771924,3685.976856,3796.226595,3827.121348,53.447069
17-Dec,3253.123047,3597.917969,3253.123047,3545.864746,5409247918,0,3545.864746,3696.059082,-0.0134083,3745.950684,-0.098676791,4134.441406,0.0592623,3896.543701,-0.029743815,4014.182617,0.003794359,46.38280119,3721.004883,3858.817057,3897.435498,3891.368652,3879.728027,3905.627598,53.63043009
18-Dec,3544.761475,3701.349365,3487.169189,3696.059082,5911325473,0,3696.059082,3745.950684,-0.098676791,4134.441406,0.0592623,3896.543701,-0.029743815,4014.182617,0.003794359,3998.980225,-0.019714192,45.27232539,3940.196045,3925.645264,3958.019727,3961.58418,3961.234863,3968.829668,54.46010724
19-Dec,3706.824951,3949.322998,3687.22998,3745.950684,6810689119,0,3745.950684,4134.441406,0.0592623,3896.543701,-0.029743815,4014.182617,0.003794359,3998.980225,-0.019714192,4078.599121,0.06668429,58.23966868,4015.492554,4015.055908,4024.549414,3991.178808,4002.810026,3995.495703,61.80150113
20-Dec,3742.195068,4191.228516,3728.974609,4134.441406,8927129279,1,4134.441406,3896.543701,-0.029743815,4014.182617,0.003794359,3998.980225,-0.019714192,4078.599121,0.06668429,3815.490723,-0.01089755,51.22126797,3955.363159,3969.902181,3960.759277,3984.573877,4003.778597,3941.636787,59.46669587
21-Dec,4133.703613,4198.429688,3850.946289,3896.543701,7206015706,0,3896.543701,4014.182617,0.003794359,3998.980225,-0.019714192,4078.599121,0.06668429,3815.490723,-0.01089755,3857.297607,0.053916299,55.69187007,4006.581421,4030.587321,3952.910059,4033.868262,3974.321875,3907.668711,51.64879171
22-Dec,3898.08374,4014.182617,3855.739014,4014.182617,5605823233,1,4014.182617,3998.980225,-0.019714192,4078.599121,0.06668429,3815.490723,-0.01089755,3857.297607,0.053916299,3654.833496,-0.071040286,47.7170531,4038.789673,3964.35669,3881.040234,3957.431983,3933.499365,3892.618389,52.07287683
23-Dec,4020.994629,4085.723633,3976.405762,3998.980225,6151275490,0,3998.980225,4078.599121,0.06668429,3815.490723,-0.01089755,3857.297607,0.053916299,3654.833496,-0.071040286,3923.918701,0.026733419,51.5949717,3947.044922,3917.12915,3866.02793,3884.835156,3836.418978,3867.231699,52.50129118
24-Dec,4000.331787,4271.79248,4000.331787,4078.599121,7240968501,1,4078.599121,3815.490723,-0.01089755,3857.297607,0.053916299,3654.833496,-0.071040286,3923.918701,0.026733419,3820.408691,-0.011850725,42.38999436,3836.394165,3775.873942,3814.389844,3767.950586,3812.711426,3822.683926,51.01654564
25-Dec,4081.030518,4089.561523,3760.020508,3815.490723,6158207293,0,3815.490723,3857.297607,0.053916299,3654.833496,-0.071040286,3923.918701,0.026733419,3820.408691,-0.011850725,3865.952637,0.032400736,43.53954401,3756.065552,3812.016601,3824.482226,3802.9604,3811.235758,3812.709756,50.57435075
26-Dec,3819.666748,3893.359619,3769.86377,3857.297607,5326547918,1,3857.297607,3654.833496,-0.071040286,3923.918701,0.026733419,3820.408691,-0.011850725,3865.952637,0.032400736,3742.700439,-0.026581225,49.21348653,3789.376099,3799.720296,3801.562793,3828.697656,3827.041374,3802.406777,50.61471167
27-Dec,3854.688477,3874.416992,3645.448486,3654.833496,5130222366,0,3654.833496,3923.918701,0.026733419,3820.408691,-0.011850725,3865.952637,0.032400736,3742.700439,-0.026581225,3843.52002,-0.025657067,59.3067748,3872.163696,3870.093343,3839.300098,3859.328271,3832.533545,3859.342334,58.63089438
28-Dec,3653.131836,3956.135986,3642.63208,3923.918701,5631554348,1,3923.918701,3820.408691,-0.011850725,3865.952637,0.032400736,3742.700439,-0.026581225,3843.52002,-0.025657067,3943.409424,0.027422322,56.66603725,3843.180664,3809.687256,3843.198242,3807.542969,3817.994564,3841.253535,66.16485521
29-Dec,3932.491699,3963.758789,3820.408691,3820.408691,4991655917,0,3820.408691,3865.952637,0.032400736,3742.700439,-0.026581225,3843.52002,-0.025657067,3943.409424,0.027422322,3836.741211,-0.005452332,62.45794865,3804.326538,3817.391032,3846.464746,3807.678711,3847.758496,3849.044707,65.95036875
30-Dec,3822.384766,3901.908936,3797.219238,3865.952637,4770578575,1,3865.952637,3742.700439,-0.026581225,3843.52002,-0.025657067,3943.409424,0.027422322,3836.741211,-0.005452332,3857.717529,0.003251487,51.42481215,3793.11023,3843.209961,3844.817725,3863.311865,3848.185596,3840.79333,59.68859216
31-Dec,3866.839111,3868.74292,3725.867432,3742.700439,4661840806,0,3742.700439,3843.52002,-0.025657067,3943.409424,0.027422322,3836.741211,-0.005452332,3857.717529,0.003251487,3845.19458,-0.058447089,58.44200893,3893.464722,3874.556885,3865.316553,3880.764258,3872.135514,3898.255254,66.42067011
1-Jan,3746.713379,3850.913818,3707.231201,3843.52002,4324200990,0,3843.52002,3943.409424,0.027422322,3836.741211,-0.005452332,3857.717529,0.003251487,3845.19458,-0.058447089,4076.632568,0.0126847,62.16816107,3890.075318,3879.289388,3911.939062,3866.465381,3865.92277,3931.327353,72.65972703
2-Jan,3849.216309,3947.981201,3817.409424,3943.409424,5244856836,1,3943.409424,3836.741211,-0.005452332,3857.717529,0.003251487,3845.19458,-0.058447089,4076.632568,0.0126847,4025.248291,-0.001390155,57.17708999,3847.22937,3846.551107,3928.306836,3848.513086,3908.560156,3941.050781,65.6243808
3-Jan,3931.048584,3935.685059,3826.2229,3836.741211,4530215219,0,3836.741211,3857.717529,0.003251487,3845.19458,-0.058447089,4076.632568,0.0126847,4025.248291,-0.001390155,4030.8479,-0.001103002,59.07128825,3851.456055,3926.514892,3967.128174,3940.274365,3957.43029,3973.658662,65.92354621
